row_id,image_id,positionName,categoryName,predictedPosition
676,407614,bottomCenter,oven,middleCenter
677,173302,middleCenter,oven,middleCenter
678,173008,bottomLeft,toaster,bottomLeft
679,540502,middleCenter,toaster,middleRight
680,97022,middleRight,toaster,middleRight
681,66841,middleCenter,toaster,middleCenter
682,232348,middleCenter,toaster,middleCenter
683,453302,middleCenter,toaster,middleCenter
684,370818,bottomRight,sink,bottomRight
685,438774,middleLeft,sink,middleCenter
686,62025,middleCenter,sink,middleCenter
687,522007,bottomLeft,sink,bottomRight
688,520910,middleCenter,sink,middleLeft
689,117914,bottomRight,sink,bottomCenter
690,74209,middleCenter,sink,middleCenter
691,569917,middleCenter,sink,bottomCenter
692,552883,middleCenter,sink,middleCenter
693,56127,middleRight,sink,middleCenter
694,37777,middleRight,sink,middleCenter
695,308466,bottomLeft,sink,bottomCenter
696,382696,middleCenter,sink,middleCenter
697,542089,middleLeft,sink,middleLeft
698,368940,middleLeft,sink,topLeft
699,415194,middleRight,sink,middleRight
700,47121,middleCenter,sink,bottomCenter
701,570736,middleRight,sink,middleRight
702,90108,middleLeft,sink,middleLeft
703,407614,middleCenter,sink,middleCenter
704,302760,middleCenter,sink,middleCenter
705,437898,middleLeft,sink,middleCenter
706,34873,middleCenter,sink,middleCenter
707,223789,bottomCenter,sink,bottomCenter
708,431140,bottomRight,sink,bottomRight
709,307145,middleCenter,sink,topLeft
710,293390,topCenter,sink,topCenter
711,210855,bottomRight,sink,bottomRight
712,384808,bottomCenter,sink,bottomCenter
713,575970,middleCenter,sink,middleCenter
714,529568,bottomRight,sink,bottomLeft
715,110884,middleLeft,sink,bottomLeft
716,163258,middleRight,sink,middleRight
717,501523,middleCenter,sink,middleCenter
718,165257,topCenter,sink,topCenter
719,429598,bottomRight,sink,bottomRight
720,157124,middleLeft,sink,middleCenter
721,262440,middleRight,sink,middleRight
722,229311,bottomCenter,sink,bottomCenter
723,530836,middleCenter,sink,bottomCenter
724,350833,bottomLeft,sink,bottomLeft
725,178028,bottomCenter,sink,middleCenter
726,351362,bottomRight,sink,bottomRight
727,308799,middleCenter,sink,middleCenter
728,472046,bottomRight,sink,bottomCenter
729,290768,topCenter,sink,topCenter
730,68078,middleCenter,sink,middleCenter
731,492878,bottomCenter,sink,middleCenter
732,383606,bottomCenter,sink,middleCenter
733,306733,bottomCenter,sink,bottomCenter
734,500464,middleLeft,sink,middleLeft
735,403385,bottomLeft,sink,middleLeft
736,195165,middleCenter,sink,middleCenter
737,51598,bottomLeft,sink,bottomLeft
738,92124,middleRight,sink,middleRight
739,557172,bottomCenter,sink,bottomCenter
740,58029,bottomCenter,sink,bottomCenter
741,134096,bottomLeft,sink,bottomLeft
742,157807,middleRight,sink,bottomCenter
743,10977,middleRight,sink,middleRight
744,343466,bottomRight,sink,bottomRight
745,91615,middleLeft,sink,bottomLeft
746,453634,bottomRight,sink,bottomRight
747,241319,bottomCenter,sink,bottomCenter
748,525083,bottomLeft,sink,middleLeft
749,268831,bottomRight,sink,bottomRight
750,192047,bottomCenter,sink,bottomCenter
751,175364,middleCenter,sink,middleLeft
752,580294,middleRight,sink,bottomLeft
753,248111,middleCenter,sink,middleLeft
754,3156,topLeft,sink,topLeft
755,458768,bottomCenter,sink,bottomRight
756,462614,middleRight,sink,middleRight
757,361621,bottomCenter,sink,bottomCenter
758,216497,middleCenter,sink,middleRight
759,197796,bottomCenter,sink,bottomCenter
760,201775,bottomLeft,sink,bottomLeft
761,167898,middleCenter,sink,middleCenter
762,227044,bottomCenter,sink,bottomLeft
763,187513,bottomLeft,sink,bottomLeft
764,221708,middleLeft,sink,middleLeft
765,453302,middleCenter,sink,middleCenter
766,465129,bottomRight,sink,bottomRight
767,78266,middleLeft,sink,middleLeft
768,255401,middleRight,sink,middleLeft
769,365766,middleCenter,sink,middleCenter
770,416745,middleLeft,sink,middleLeft
771,287714,bottomRight,sink,bottomRight
772,292060,middleCenter,sink,middleCenter
773,7574,bottomLeft,sink,bottomCenter
774,229358,bottomRight,sink,bottomCenter
775,239627,middleCenter,sink,middleCenter
776,284623,bottomCenter,sink,middleRight
777,363784,bottomLeft,sink,middleCenter
778,97022,middleCenter,sink,middleRight
779,136033,bottomCenter,sink,bottomCenter
780,237316,middleCenter,sink,bottomCenter
781,232649,middleLeft,sink,middleLeft
782,138819,topCenter,sink,middleCenter
783,409358,middleRight,sink,bottomRight
784,298396,middleLeft,sink,middleLeft
785,360564,middleCenter,sink,middleCenter
786,397327,topRight,sink,middleLeft
787,289992,bottomLeft,sink,bottomLeft
788,209747,bottomCenter,sink,bottomCenter
789,147518,middleRight,sink,middleRight
790,34760,bottomLeft,sink,bottomLeft
791,226984,middleLeft,sink,middleCenter
792,354072,middleCenter,sink,middleCenter
793,452793,middleCenter,sink,middleCenter
794,267670,middleCenter,sink,middleCenter
795,327769,middleCenter,sink,middleCenter
796,30213,middleCenter,sink,middleCenter
797,164637,middleCenter,sink,middleCenter
798,489091,bottomCenter,sink,bottomCenter
799,186632,middleRight,sink,bottomRight
800,68833,middleRight,sink,middleCenter
801,96001,topRight,book,topRight
802,251140,middleCenter,book,middleCenter
803,543047,bottomCenter,book,bottomCenter
804,199771,topRight,book,middleCenter
805,210855,middleCenter,vase,middleCenter
806,575970,middleCenter,vase,middleCenter
807,519569,middleLeft,vase,middleLeft
808,91615,middleCenter,vase,middleCenter
809,186632,middleCenter,vase,bottomRight
810,376442,bottomCenter,teddy bear,bottomCenter
811,261888,middleRight,backpack,middleRight
812,577932,middleCenter,backpack,bottomCenter
813,461751,middleLeft,backpack,middleLeft
814,361586,middleRight,backpack,middleLeft
815,424162,middleRight,backpack,middleRight
816,356387,bottomRight,backpack,bottomRight
817,492362,middleCenter,backpack,middleRight
818,423123,middleLeft,backpack,middleLeft
819,403565,bottomCenter,backpack,middleCenter
820,30828,middleLeft,backpack,middleLeft
821,349184,middleCenter,handbag,middleRight
822,414510,middleLeft,handbag,middleLeft
823,52996,middleRight,handbag,middleRight
824,233370,middleCenter,suitcase,middleRight
825,485424,topCenter,suitcase,middleLeft
826,555597,bottomCenter,truck,bottomLeft
827,555597,bottomCenter,person,bottomRight
828,260925,topRight,person,topCenter
829,154718,bottomCenter,person,middleLeft
830,491213,topLeft,person,middleLeft
831,370208,middleLeft,person,middleLeft
832,139099,middleLeft,bicycle,bottomRight
833,8211,middleCenter,bicycle,middleLeft
834,295809,bottomCenter,bicycle,bottomCenter
835,240940,topCenter,car,topRight
836,380706,middleLeft,car,middleLeft
837,309391,bottomRight,bus,middleRight
838,350122,middleLeft,train,middleLeft
839,424162,topCenter,truck,topCenter
840,498286,bottomRight,truck,bottomRight
841,368335,middleLeft,truck,middleLeft
842,357737,topLeft,truck,topLeft
843,418696,middleLeft,truck,middleRight
844,259640,middleCenter,truck,middleCenter
845,74058,middleRight,truck,middleCenter
846,181542,topCenter,truck,topCenter
847,299887,middleLeft,truck,middleLeft
848,226417,bottomRight,fire hydrant,middleRight
849,376284,middleRight,fire hydrant,middleRight
850,441586,topRight,stop sign,topRight
851,301376,bottomCenter,parking meter,middleRight
852,419974,middleLeft,bench,middleRight
853,345027,bottomLeft,bench,bottomLeft
854,139099,middleCenter,dog,middleLeft
855,25096,bottomCenter,zebra,middleLeft
856,52996,middleRight,backpack,middleLeft
857,16249,topCenter,backpack,middleRight
858,393569,bottomRight,backpack,middleRight
859,146667,topLeft,backpack,topLeft
860,38829,middleLeft,backpack,middleRight
861,139099,middleLeft,backpack,middleLeft
862,577932,middleCenter,umbrella,topLeft
863,252219,topRight,umbrella,middleRight
864,333745,middleCenter,handbag,middleLeft
865,248111,bottomCenter,handbag,bottomCenter
866,237118,bottomRight,handbag,bottomCenter
867,241319,middleLeft,handbag,topRight
868,297578,bottomCenter,handbag,bottomLeft
869,492362,middleRight,handbag,middleRight
870,422706,middleLeft,handbag,middleLeft
871,543047,middleRight,handbag,middleCenter
872,252219,middleLeft,handbag,middleRight
873,232563,bottomRight,handbag,bottomCenter
874,301376,bottomRight,handbag,bottomRight
875,267537,middleLeft,tie,topRight
876,292456,middleRight,suitcase,middleCenter
877,191845,bottomCenter,suitcase,middleRight
878,25096,bottomCenter,skateboard,bottomCenter
879,87038,bottomCenter,skateboard,middleCenter
880,297353,middleRight,bottle,middleRight
881,267670,middleCenter,bottle,middleCenter
882,167898,topRight,bottle,topRight
883,292060,middleCenter,bottle,middleCenter
884,494869,topCenter,bottle,topRight
885,560279,topCenter,bottle,topCenter
886,92124,middleRight,bottle,middleRight
887,93437,middleRight,bottle,middleRight
888,527750,topRight,bottle,middleCenter
889,504074,middleLeft,wine glass,middleCenter
890,419974,bottomRight,wine glass,middleCenter
891,479126,middleLeft,wine glass,bottomLeft
892,186980,middleCenter,wine glass,middleCenter
893,438774,middleCenter,cup,middleLeft
894,485424,middleCenter,cup,middleCenter
895,487583,topRight,cup,topRight
896,482436,middleCenter,cup,bottomCenter
897,530836,middleCenter,cup,middleRight
898,308799,middleCenter,cup,middleCenter
899,74209,middleCenter,cup,middleLeft
900,252219,middleCenter,cup,middleRight
901,435880,middleRight,cup,middleRight
902,329219,topLeft,fork,topLeft
903,44279,middleRight,knife,middleLeft
904,52996,bottomLeft,knife,bottomLeft
905,186980,middleCenter,spoon,middleCenter
906,175364,middleCenter,spoon,middleLeft
907,182611,bottomCenter,spoon,middleLeft
908,565776,middleCenter,spoon,middleLeft
909,17899,middleLeft,spoon,middleLeft
910,540502,middleCenter,spoon,middleRight
911,415194,middleLeft,spoon,middleRight
912,492878,middleCenter,spoon,middleRight
913,491216,middleLeft,spoon,middleRight
914,580294,bottomLeft,spoon,bottomCenter
915,129113,middleCenter,spoon,middleCenter
916,226984,middleLeft,bowl,middleLeft
917,175364,bottomRight,bowl,topRight
918,229358,bottomRight,bowl,bottomCenter
919,125850,middleCenter,bowl,middleCenter
920,440475,middleLeft,bowl,bottomCenter
921,472046,middleLeft,bowl,bottomCenter
922,199771,bottomCenter,bowl,bottomCenter
923,40471,middleCenter,banana,middleCenter
924,139099,bottomLeft,banana,middleRight
925,465129,bottomCenter,banana,bottomCenter
926,40471,middleCenter,apple,middleRight
927,17899,middleRight,cake,bottomCenter
928,447169,bottomRight,chair,bottomRight
929,471991,middleCenter,chair,middleLeft
930,537812,bottomCenter,chair,middleCenter
931,453302,middleRight,chair,middleRight
932,16249,middleRight,chair,bottomLeft
933,354072,bottomCenter,potted plant,bottomLeft
934,292456,middleCenter,potted plant,middleLeft
935,262682,middleRight,potted plant,middleCenter
936,223747,middleCenter,bed,middleLeft
937,507081,middleLeft,dining table,middleLeft
938,182417,middleCenter,dining table,middleCenter
939,530836,bottomCenter,dining table,bottomCenter
940,555050,bottomRight,dining table,middleRight
941,84241,middleRight,dining table,bottomRight
942,365642,bottomCenter,toilet,bottomRight
943,551304,middleCenter,toilet,middleCenter
944,104572,middleRight,toilet,bottomCenter
945,327769,bottomLeft,toilet,bottomLeft
946,221708,middleRight,tv,topLeft
947,97022,middleCenter,tv,middleRight
948,474786,middleCenter,tv,middleCenter
949,383443,middleLeft,remote,middleLeft
950,507473,topLeft,cell phone,middleLeft
951,229358,middleCenter,cell phone,middleCenter
952,123480,middleLeft,cell phone,middleLeft
953,407614,middleCenter,microwave,topCenter
954,7574,middleCenter,microwave,middleCenter
955,292060,bottomLeft,oven,bottomLeft
956,30213,middleLeft,oven,middleLeft
957,485424,middleCenter,oven,middleCenter
958,211825,middleRight,oven,middleRight
959,465129,bottomCenter,oven,bottomLeft
960,187243,topLeft,sink,topRight
961,442009,bottomRight,sink,middleRight
962,540502,middleCenter,sink,middleCenter
963,66231,bottomLeft,sink,bottomCenter
964,507893,middleRight,sink,bottomRight
965,393569,bottomLeft,sink,bottomLeft
966,27982,middleRight,sink,middleRight
967,491216,middleRight,sink,middleRight
968,389804,bottomRight,sink,middleRight
969,267903,topLeft,sink,middleCenter
970,40471,middleLeft,sink,middleLeft
971,438774,topCenter,refrigerator,middleLeft
972,56127,middleRight,refrigerator,middleRight
973,156278,bottomLeft,refrigerator,middleLeft
974,565776,middleRight,refrigerator,middleRight
975,237118,middleCenter,refrigerator,middleCenter
976,368900,middleCenter,refrigerator,middleCenter
977,480122,middleCenter,refrigerator,middleCenter
978,144798,bottomLeft,book,bottomLeft
979,323202,middleLeft,book,middleLeft
980,22371,bottomRight,book,bottomRight
981,52996,middleRight,book,bottomLeft
982,297353,bottomLeft,book,middleLeft
983,177935,topCenter,clock,topCenter
984,206135,topCenter,clock,topCenter
985,319696,topCenter,clock,topCenter
986,93437,middleLeft,clock,middleLeft
987,298396,topLeft,clock,topLeft
988,241602,middleLeft,vase,middleCenter
989,425226,topCenter,vase,middleLeft
990,442009,bottomLeft,vase,middleLeft
991,111951,middleLeft,vase,middleLeft
992,565776,middleLeft,vase,middleRight
993,93437,middleLeft,vase,middleLeft
994,136355,middleCenter,vase,middleCenter
995,103585,middleLeft,vase,middleCenter
996,127182,middleRight,vase,middleRight
997,319696,topRight,teddy bear,topRight
998,445658,middleLeft,teddy bear,middleCenter
999,500464,topCenter,hair drier,topLeft
1000,167122,middleCenter,person,middleRight
1001,550714,middleCenter,person,middleCenter
1002,259830,middleLeft,person,bottomLeft
1003,489305,middleCenter,person,middleCenter
1004,232649,topLeft,person,topLeft
1005,17207,middleLeft,person,middleLeft
1006,210299,middleLeft,bicycle,middleLeft
1007,138639,bottomLeft,bicycle,bottomLeft
1008,301376,bottomRight,bicycle,bottomRight
1009,301135,middleLeft,bicycle,middleRight
1010,139099,middleRight,car,middleRight
1011,565391,bottomLeft,car,middleCenter
1012,491213,middleCenter,motorcycle,middleCenter
1013,17207,middleLeft,motorcycle,bottomLeft
1014,122166,bottomLeft,motorcycle,bottomRight
1015,228942,topCenter,train,middleCenter
1016,86220,middleCenter,train,middleCenter
1017,7386,middleRight,truck,middleRight
1018,491213,topLeft,truck,topLeft
1019,565391,middleCenter,truck,middleCenter
1020,252219,topCenter,traffic light,topCenter
1021,261888,middleCenter,stop sign,middleCenter
1022,368900,topCenter,bird,topLeft
1023,240940,bottomCenter,cat,bottomCenter
1024,167122,middleCenter,cat,middleRight
1025,149222,middleCenter,cat,middleCenter
1026,554291,middleCenter,dog,middleCenter
1027,370486,middleCenter,backpack,middleLeft
1028,122166,bottomLeft,backpack,bottomLeft
1029,441247,bottomRight,backpack,bottomLeft
1030,139099,topLeft,umbrella,topRight
1031,368900,middleLeft,umbrella,bottomLeft
1032,323263,middleLeft,handbag,middleLeft
1033,144333,middleCenter,handbag,middleCenter
1034,176857,topCenter,handbag,middleCenter
1035,441247,middleRight,handbag,bottomRight
1036,433915,bottomCenter,tie,bottomCenter
1037,168337,bottomLeft,suitcase,bottomRight
1038,579902,middleCenter,skateboard,middleLeft
1039,407614,middleRight,surfboard,middleRight
1040,248111,middleCenter,bottle,bottomCenter
1041,66841,topLeft,bottle,topLeft
1042,178028,middleRight,wine glass,middleRight
1043,34873,middleLeft,cup,middleCenter
1044,351609,topRight,cup,topRight
1045,117425,middleLeft,cup,middleLeft
1046,248111,bottomCenter,cup,bottomCenter
1047,419974,bottomRight,cup,middleLeft
1048,144798,middleCenter,cup,topCenter
1049,3661,middleRight,cup,topRight
1050,546976,middleLeft,cup,bottomLeft
1051,173008,middleRight,cup,bottomLeft
1052,182417,topRight,cup,topRight
1053,3845,topCenter,spoon,topRight
1054,293044,middleCenter,spoon,middleLeft
1055,243204,middleLeft,spoon,middleCenter
1056,351362,middleRight,bowl,middleRight
1057,523175,middleCenter,bowl,middleCenter
1058,294350,topLeft,bowl,bottomCenter
1059,294350,bottomCenter,banana,bottomCenter
1060,415194,middleRight,banana,middleLeft
1061,146667,topCenter,apple,topCenter
1062,293044,middleRight,sandwich,middleRight
1063,149222,topLeft,carrot,middleCenter
1064,25096,middleLeft,chair,middleLeft
1065,554291,topRight,chair,topRight
1066,491216,bottomLeft,chair,bottomLeft
1067,554002,topRight,chair,topRight
1068,319696,topRight,potted plant,topRight
1069,472046,middleCenter,potted plant,bottomCenter
1070,241602,middleLeft,potted plant,middleCenter
1071,371529,topCenter,potted plant,middleCenter
1072,365387,bottomRight,bed,middleCenter
1073,25096,bottomCenter,dining table,bottomCenter
1074,482436,middleCenter,dining table,middleCenter
1075,165681,topLeft,dining table,topRight
1076,485844,bottomLeft,dining table,bottomLeft
1077,30213,bottomCenter,dining table,bottomCenter
1078,187513,bottomCenter,toilet,bottomCenter
1079,323202,middleCenter,toilet,bottomCenter
1080,227044,bottomRight,toilet,bottomCenter
1081,237316,bottomLeft,toilet,bottomCenter
